country,city,followers_count,has_mobile,last_seen_platform,political,langs,religion_id,alcohol,smoking,relation,sex,university,age
1.0,2.0,53,1,4.0,,1,0,,,4,2,1173072,41.90280629705681
229.0,10444.0,3,1,7.0,7.0,0,0,,,2,1,18529,78.23682409308692
1.0,2.0,14,1,1.0,,1,0,,,0,2,1173072,34.187542778918555
1.0,2.0,349,1,4.0,,0,0,,2.0,4,1,1,36.386036960985635
1.0,2.0,85,1,2.0,6.0,1,0,,,1,2,38,30.140999315537304
1.0,2.0,131,1,2.0,4.0,1,102,4.0,3.0,7,2,49,30.297056810403838
1.0,1.0,221,1,4.0,3.0,1,0,0.0,3.0,4,1,248,34.25872689938399
1.0,1.0,24,0,2.0,,1,0,0.0,0.0,4,2,334,43.01163586584531
1.0,2.0,138,1,2.0,,1,0,0.0,0.0,4,1,54,31.99452429842573
1.0,1.0,52,1,2.0,,0,0,,,0,2,326,30.921286789869953
1.0,2.0,369,1,2.0,,0,0,,,0,2,29,35.101984941820675
1.0,2.0,1119,1,2.0,,1,0,0.0,2.0,5,1,2427,37.91649555099247
1.0,2.0,1,0,7.0,8.0,0,0,,,0,2,68,41.6290212183436
1.0,2.0,18,1,2.0,,1,0,4.0,5.0,4,2,31,30.532511978097194
1.0,2.0,504,1,4.0,,2,0,0.0,1.0,0,1,38,30.280629705681037
1.0,1.0,91,1,4.0,4.0,0,0,0.0,0.0,0,2,265,37.75496235455168
1.0,93.0,178,1,4.0,,0,0,0.0,0.0,0,2,45662,31.75906913073237
1.0,2.0,202,1,4.0,6.0,1,0,,,4,2,68,39.819301848049285
,,24,1,1.0,,0,0,,,4,2,304,36.032854209445595
1.0,1.0,44,1,2.0,,0,0,,,0,2,0,31.238877481177283
1.0,2.0,82,1,4.0,3.0,0,0,0.0,4.0,1,2,68,30.819986310746064
1.0,81.0,132,1,4.0,6.0,0,0,4.0,4.0,4,2,53187,36.62696783025325
1.0,2.0,52,1,7.0,,2,0,,,1,2,1,43.20602327173169
1.0,35.0,181,1,7.0,,1,0,,,4,1,408,35.3429158110883
1.0,2.0,12074,1,7.0,,1,0,,,4,2,82,34.182067077344286
1.0,1.0,74,1,7.0,6.0,1,200,0.0,0.0,1,1,265,35.55373032169747
1.0,95.0,81,1,4.0,8.0,1,0,2.0,2.0,4,2,652,32.79123887748118
1.0,1.0,78,1,4.0,8.0,0,0,,,4,1,1,40.48459958932238
1.0,2.0,33,1,4.0,8.0,0,0,,,4,2,45491,35.73716632443532
1.0,1.0,49,1,7.0,1.0,0,0,,,4,1,338,34.680355920602324
,,67,1,2.0,,0,0,,,1,1,56,36.56947296372348
1.0,2.0,799,1,4.0,,1,0,0.0,0.0,2,1,30,31.690622861054074
1.0,2.0,408,1,4.0,,1,0,,,4,1,62,37.451060917180016
1.0,2.0,371,1,2.0,,1,0,0.0,0.0,0,1,34,41.878165639972615
1.0,2.0,363,1,4.0,,1,0,0.0,0.0,4,2,72,34.97604380561259
1.0,2.0,1310,1,4.0,8.0,1,0,4.0,3.0,0,2,82,39.230663928815886
1.0,2.0,51,1,4.0,,0,102,,,4,2,31,36.40246406570842
1.0,1.0,8,1,1.0,,0,0,,,1,2,247,33.15537303216975
1.0,2.0,724,1,4.0,3.0,1,0,0.0,0.0,0,1,38,36.062970568104035
1.0,175.0,44,1,7.0,3.0,0,0,3.0,3.0,1,2,62296,51.3429158110883
1.0,60.0,51,0,7.0,,0,0,,,1,2,535,34.77891854893908
1.0,2.0,14,1,7.0,,1,0,,,4,2,0,33.34154688569473
1.0,2.0,170,1,4.0,,1,0,,,0,1,34,34.29705681040383
1.0,2.0,22,1,1.0,,0,0,,,4,2,0,33.99041752224504
1.0,2.0,232,1,4.0,3.0,0,0,0.0,0.0,0,2,1173072,36.9719370294319
1.0,2.0,214,1,4.0,,1,0,0.0,0.0,4,1,62,38.015058179329216
1.0,2.0,461,1,2.0,,0,0,0.0,0.0,0,1,66,27.438740588637923
1.0,1.0,103,1,7.0,3.0,1,0,5.0,4.0,7,2,269,29.399041752224502
1.0,1.0,19,1,7.0,,0,0,,,4,2,244,33.18822724161533
1.0,2.0,11,0,7.0,,0,0,,,0,2,75,32.40520191649555
1.0,2.0,53,1,1.0,6.0,1,0,,,4,1,65,41.97672826830939
1.0,1.0,152,1,1.0,,1,0,0.0,0.0,0,2,0,31.148528405201912
87.0,1516454.0,18,1,3.0,8.0,0,0,,,4,1,1,39.983572895277206
1.0,2.0,7,1,1.0,,0,0,,,0,1,989,35.279945242984255
1.0,2.0,373,1,4.0,,1,0,,,0,1,27,35.071868583162214
1.0,1.0,128,1,7.0,,1,0,,,1,2,2,33.59069130732375
1.0,49.0,1189,1,7.0,,1,0,,,0,1,2799,31.674195756331283
87.0,10191.0,43,1,7.0,8.0,1,0,,,0,2,94448,32.62149212867899
1.0,95.0,25,1,1.0,,1,0,,,0,2,0,36.64887063655031
1.0,109.0,167,1,2.0,,1,0,,,0,2,989,36.407939767282684
1.0,2.0,107,1,4.0,,0,0,,,4,2,49,31.09377138945927
1.0,2.0,281,1,4.0,8.0,1,0,,,4,2,1,29.33607118412047
1.0,2.0,96,1,4.0,,0,0,0.0,0.0,0,2,0,31.219712525667354
1.0,2.0,9,1,7.0,7.0,0,0,,,0,2,17615,55.926078028747426
1.0,2.0,111,1,4.0,,1,0,0.0,0.0,4,2,31,36.63791923340178
1.0,2.0,204,1,4.0,3.0,1,0,0.0,2.0,4,2,56,37.190965092402465
88.0,16.0,294,1,7.0,3.0,3,0,0.0,0.0,0,1,1,29.815195071868587
1.0,2.0,539,1,7.0,,1,0,,,0,2,1289,32.662559890485966
1.0,76.0,145,0,4.0,4.0,0,0,1.0,1.0,0,2,34,37.06502395619439
1.0,99.0,196,1,7.0,8.0,1,0,4.0,4.0,4,2,671,31.33196440793977
1.0,2.0,316,1,4.0,4.0,1,0,,,4,1,49,36.39972621492129
1.0,1.0,196,1,1.0,8.0,0,102,,,0,1,198,42.2505133470226
1.0,1.0,798,1,2.0,3.0,4,102,3.0,3.0,1,1,123,31.627652292950035
1.0,168.0,139,1,2.0,,0,0,,,4,1,940,32.878850102669404
1.0,95.0,435,1,4.0,,1,0,0.0,0.0,0,1,1179,31.233401779603014
1.0,2.0,143,1,2.0,3.0,1,0,0.0,0.0,4,1,62,36.492813141683776
1.0,2.0,69,1,4.0,,0,0,3.0,1.0,4,2,40,37.05407255304585
1.0,2.0,270,1,4.0,,1,0,,,4,1,234,37.768651608487346
1.0,2.0,83,1,4.0,,1,0,,,4,1,57,33.492128678987
1.0,177.0,11,1,7.0,,1,0,,,1,2,1155,33.817932922655714
1.0,110.0,165,1,4.0,,1,0,,,4,2,0,43.945242984257355
1.0,,34,1,2.0,6.0,1,200,5.0,5.0,0,2,0,37.251197809719365
1.0,2.0,80,1,4.0,8.0,0,0,0.0,0.0,0,2,0,30.699520876112253
1.0,2.0,170,1,4.0,,1,0,0.0,0.0,4,1,0,29.793292265571534
1.0,2.0,12,0,7.0,,0,0,0.0,0.0,1,2,0,38.58726899383984
1.0,2.0,4,1,2.0,8.0,0,1,,,4,1,56,39.17590691307323
1.0,23.0,1087,1,4.0,,1,0,,,1,1,373,30.64476386036961
1.0,2.0,951,1,4.0,,1,0,,,4,1,71,35.35386721423682
113.0,,3,1,1.0,,0,1,,,0,2,54,38.595482546201225
1.0,2.0,73,1,2.0,,0,0,,,4,1,6,38.978781656399725
1.0,2.0,169,1,4.0,8.0,1,0,,,0,2,6,29.11156741957563
1.0,2.0,98,1,4.0,8.0,0,0,0.0,0.0,0,2,45491,36.01368925393566
1.0,2.0,15,1,1.0,5.0,0,0,,,4,2,1,33.96303901437371
1.0,2.0,48,1,1.0,3.0,0,0,,,1,2,60,37.29500342231349
1.0,2.0,335,1,2.0,,0,0,,,0,1,1173072,28.364134154688568
1.0,2.0,621,1,2.0,,2,0,0.0,0.0,4,1,951,29.062286105407253
1.0,141.0,544,1,4.0,,0,0,,,0,1,841,33.308692676249144
1.0,2.0,7,1,4.0,,0,0,,,0,2,60,30.239561943874055
1.0,2.0,47,1,7.0,,1,0,,,0,1,116,42.59000684462697
1.0,2.0,40,1,7.0,6.0,0,0,,,4,2,53,41.63175906913072
1.0,2.0,48,1,5.0,1.0,0,0,,,1,2,16,33.24572210814511
1.0,2.0,308,1,7.0,2.0,1,200,0.0,0.0,0,2,0,30.069815195071868
1.0,1.0,171,1,7.0,,1,0,,,4,1,269,31.61943874058864
1.0,2.0,25,0,7.0,7.0,0,102,,,6,2,82,30.33264887063655
1.0,2.0,198,1,4.0,,1,0,0.0,3.0,7,1,27,36.71184120465435
1.0,2.0,263,1,1.0,,0,102,0.0,0.0,4,2,0,30.00136892539357
1.0,2.0,77,1,4.0,,1,0,0.0,0.0,4,2,46,32.14236824093087
1.0,2.0,24,0,7.0,,0,0,,,0,1,1173072,30.885694729637237
1.0,2.0,295,1,4.0,,0,0,,,0,1,250,34.88021902806297
1.0,49.0,116,1,7.0,,0,1,,,0,1,614,36.38329911019849
1.0,2.0,49,1,7.0,,0,0,,,1,2,74,32.10951403148528
1.0,1.0,555,1,2.0,,0,0,0.0,0.0,4,2,321,30.581793292265573
1.0,11.0,214,1,1.0,,0,0,,,4,1,1173072,33.215605749486656
1.0,2.0,10,1,1.0,,0,0,,,4,1,66,36.832306639288156
1.0,2.0,426,1,4.0,,1,0,,,0,1,0,34.61190965092403
,,2408,1,7.0,3.0,1,0,0.0,1.0,0,1,247,30.395619438740592
2.0,314.0,386,1,4.0,3.0,0,0,,,4,1,30,37.106091718001366
,,43,1,7.0,,0,0,,,0,2,0,29.240246406570844
1.0,,58,1,7.0,,0,0,,,0,1,2,33.15263518138261
1.0,242.0,462,1,4.0,,1,0,0.0,0.0,1,2,0,35.81108829568789
1.0,1.0,25,1,2.0,,1,102,,,4,2,250,34.64476386036961
1.0,2.0,45,1,1.0,8.0,1,1,,,4,2,1,42.28062970568104
1.0,1.0,29,1,7.0,,1,0,0.0,0.0,4,2,236,36.54483230663929
1.0,2.0,134,1,4.0,5.0,1,0,3.0,1.0,4,2,29,29.815195071868587
1.0,2.0,411,1,1.0,,3,0,0.0,0.0,0,1,989,33.71663244353183
1.0,2.0,112,1,4.0,3.0,0,0,,,0,2,6091,37.842573579739906
1.0,2.0,1112,1,4.0,,0,0,0.0,0.0,7,1,62,30.094455852156052
1.0,1.0,366,1,2.0,4.0,1,0,2.0,1.0,0,1,2,31.904175222450377
1.0,1.0,237,1,2.0,,1,0,,,0,1,62,30.92950034223135
1.0,,47,1,7.0,,0,102,0.0,0.0,0,2,56,29.894592744695416
1.0,1.0,185,1,4.0,6.0,0,0,,,0,2,208,31.611225188227237
1.0,45.0,26,0,7.0,4.0,0,0,,,1,2,3504,31.351129363449694
1.0,2.0,142,0,7.0,,1,0,0.0,0.0,0,1,0,30.324435318275157
1.0,2.0,28,0,7.0,3.0,0,0,,,1,2,1173072,33.05681040383299
7.0,1965294.0,311,1,7.0,1.0,1,0,,,4,2,271678,36.49555099247091
1.0,2.0,83,1,2.0,1.0,0,0,2.0,1.0,4,2,65,43.857631759069136
1.0,2.0,481,1,4.0,,1,0,0.0,3.0,0,2,48,28.928131416837783
1.0,119.0,112,1,7.0,3.0,1,0,,,4,1,3415,36.16974674880219
1.0,1.0,125,1,2.0,,0,0,,,0,1,130,32.68172484599589
1.0,2.0,94,1,4.0,8.0,0,0,,,4,2,451,46.13278576317591
1.0,,25,0,7.0,,0,0,,,0,1,0,30.23134839151266
1.0,1057413.0,19,1,4.0,8.0,2,0,5.0,2.0,1,2,1351,36.553045859000676
1.0,2.0,23,1,4.0,4.0,0,0,,,1,2,1173072,39.36208076659822
15.0,1710959.0,62,1,7.0,2.0,1,0,,,0,2,109095,32.14236824093087
1.0,1.0,7,1,1.0,2.0,1,0,0.0,0.0,1,2,269,34.83641341546885
1.0,2.0,23,1,7.0,3.0,1,0,,,0,1,34,60.45722108145106
1.0,2.0,100,1,7.0,3.0,0,0,,,0,2,49,30.354551676933607
1.0,1.0,25,1,7.0,,1,0,0.0,0.0,0,1,0,29.22381930184805
1.0,2.0,422,1,7.0,6.0,1,0,,,0,2,0,42.540725530458595
1.0,2.0,16,1,1.0,4.0,0,0,,,4,2,6,36.6570841889117
1.0,141.0,141,1,4.0,4.0,0,0,0.0,1.0,4,2,2429,33.158110882956876
1.0,2.0,6,1,4.0,3.0,0,0,0.0,0.0,0,2,0,42.680355920602324
1.0,2.0,959,1,7.0,2.0,0,0,0.0,0.0,3,1,0,26.261464750171115
1.0,2.0,142,1,2.0,7.0,0,0,,,4,2,31,35.96167008898015
1.0,1.0,61,0,7.0,4.0,0,0,,,6,1,348,31.18412046543464
1.0,2.0,54,1,4.0,,0,0,0.0,0.0,1,2,31,33.24572210814511
1.0,2.0,315,1,1.0,,0,0,,,0,1,56,27.770020533880906
1.0,1.0,321,1,4.0,,2,0,3.0,,0,2,317,32.39698836413415
1.0,60.0,56,1,2.0,,3,0,,,4,2,525,39.51540041067762
1.0,2.0,21,0,7.0,3.0,0,0,,,0,2,2101,31.159479808350444
1.0,2.0,237,1,1.0,,0,0,0.0,0.0,0,2,54,36.988364134154686
65.0,219.0,62,1,2.0,,0,0,,,4,2,779,31.94250513347023
1.0,2.0,327,1,7.0,8.0,1,0,,,0,2,68,29.412731006160165
1.0,1.0,133,1,2.0,,4,0,0.0,0.0,4,1,455038,30.537987679671453
1.0,2.0,465,1,4.0,,1,0,4.0,2.0,4,1,61,33.64544832306639
1.0,1.0,42377,1,7.0,,1,0,,,4,2,7279,34.313483915126625
1.0,2.0,13,0,1.0,8.0,0,0,,,1,2,1,36.88432580424367
1.0,49.0,50,1,1.0,2.0,0,0,,,0,2,477,33.338809034907605
1.0,87.0,479,1,4.0,,1,0,,,4,2,629,33.10335386721424
1.0,2.0,127,1,1.0,,0,0,0.0,0.0,1,2,0,31.222450376454482
1.0,2.0,37,1,4.0,6.0,0,0,5.0,2.0,0,2,0,34.75154004106776
1.0,2.0,92,1,4.0,,3,0,,,4,1,514734,28.728268309377142
1.0,2.0,249,1,4.0,,0,0,,,0,1,0,29.023956194387413
1.0,151.0,3484,1,4.0,,1,0,0.0,0.0,4,1,878,34.965092402464066
49.0,295.0,124,1,4.0,,2,0,0.0,0.0,4,1,779,31.718001368925396
1.0,2.0,41,1,2.0,4.0,0,0,,2.0,4,2,56,28.342231348391515
1.0,2.0,124,1,2.0,,1,0,,,4,2,68,32.96646132785763
1.0,1.0,6599,1,2.0,,1,0,3.0,1.0,1,2,38,31.236139630390145
1.0,2.0,302,1,4.0,4.0,1,0,,,4,1,64,32.40520191649555
1.0,2.0,234,1,4.0,,0,0,,,4,1,50,37.437371663244356
1.0,2.0,146,1,4.0,8.0,1,0,,,4,2,1173072,37.541409993155376
1.0,2.0,13,0,7.0,7.0,0,0,,,1,1,82,30.64476386036961
1.0,1.0,232,1,2.0,3.0,0,0,,,4,1,34,36.80766598220397
1.0,1.0,38,1,2.0,,1,0,3.0,3.0,1,2,219,32.10130047912389
1.0,2.0,57,1,4.0,1.0,1,0,,,4,2,0,34.8145106091718
1.0,1.0,1361,1,4.0,,1,0,,,4,1,56,29.607118412046546
1.0,2487.0,99,1,4.0,3.0,1,0,,,4,2,338,36.161533196440786
1.0,1.0,185,1,1.0,,0,0,,,0,1,260,30.95140314852841
1.0,2.0,46,1,4.0,,1,0,,,4,2,0,34.50239561943875
1.0,49.0,472,1,4.0,2.0,1,0,,,4,1,477,33.379876796714576
1.0,2.0,102,1,4.0,,1,0,,,4,2,0,31.88501026694045
1.0,1.0,94,1,7.0,,2,0,,,4,2,2,34.42026009582478
1.0,2.0,27,1,1.0,6.0,0,0,,,4,2,0,45.33333333333334
1.0,2.0,315,1,2.0,3.0,0,0,,,0,2,56,32.51745379876797
1.0,1.0,202,1,7.0,,0,0,0.0,0.0,0,1,0,30.38193018480493
1.0,799.0,393,1,4.0,3.0,1,0,,,4,1,101759,45.46201232032854
1.0,99.0,551,1,1.0,,1,102,0.0,0.0,0,1,671,31.712525667351127
1.0,2.0,1555,1,2.0,3.0,2,102,0.0,0.0,4,2,31,26.90212183436003
15.0,,424,1,7.0,,2,201,3.0,1.0,2,2,1298,29.136208076659823
1.0,2.0,4,1,2.0,,1,0,,,0,2,68,37.927446954141004
1.0,35.0,22,1,7.0,3.0,0,102,3.0,2.0,1,2,408,34.78986995208761
1.0,2.0,142,1,2.0,3.0,0,0,0.0,0.0,4,1,82,33.82614647501711
1.0,2.0,24,1,7.0,,0,0,,,4,2,49,39.47433264887064
1.0,8.0,273,1,1.0,,1,0,,,4,2,57,31.381245722108144
1.0,2.0,129,1,1.0,,1,0,,,4,1,1173072,28.791238877481174
1.0,2.0,26,1,1.0,5.0,0,0,0.0,0.0,4,2,40,32.851471594798085
1.0,1.0,256,1,7.0,3.0,1,0,,,0,1,220,31.57015742642026
1.0,123.0,3177,1,7.0,,0,0,0.0,0.0,0,2,4200,30.472279260780287
1.0,2.0,62,1,1.0,,1,0,0.0,0.0,0,1,56,40.859685147159475
1.0,2.0,154,1,2.0,3.0,0,0,,,4,1,82,31.46064339493498
1.0,2.0,20,1,2.0,4.0,0,0,,,4,2,1173072,41.58247775496236
,,145,1,2.0,,1,0,,,4,1,608,34.91854893908282
1.0,1.0,35,1,7.0,,0,0,,,0,2,2,33.23203285420944
1.0,56.0,280,1,4.0,,0,0,0.0,2.0,4,2,1290,32.492813141683776
1.0,2.0,174,1,4.0,3.0,1,0,0.0,0.0,4,2,71,30.072553045859
1.0,1.0,12,1,1.0,,0,0,,,1,1,245,37.16632443531827
1.0,49.0,42,1,4.0,,1,0,,,4,2,477,33.03490759753593
1.0,1.0,66,1,1.0,4.0,1,0,,,4,2,0,36.465434633812464
1.0,2.0,89,1,7.0,,1,0,,,0,2,81,31.964407939767284
1.0,2.0,49,1,2.0,,0,0,0.0,0.0,0,2,0,33.984941820670784
1.0,2.0,89,1,2.0,,3,0,0.0,0.0,0,2,67,29.234770704996578
,,205,1,2.0,3.0,1,0,,,4,2,0,34.143737166324435
1.0,2.0,200,1,2.0,,1,102,1.0,1.0,4,2,0,29.27583846680356
1.0,1.0,2198,1,2.0,,1,0,,,4,2,228,41.95208761122519
1.0,1.0,17,1,2.0,,0,0,,,0,2,338,32.85420944558521
1.0,2.0,63,1,1.0,8.0,1,0,3.0,4.0,0,2,961,28.82683093771389
1.0,72.0,1484,1,2.0,,1,0,,,4,1,574,30.45859000684463
1.0,1.0,99,1,4.0,,1,102,0.0,0.0,0,2,282,30.658453114305267
1.0,2.0,593,1,2.0,,0,0,0.0,0.0,1,1,1173072,33.93018480492813
1.0,2.0,16,1,1.0,,2,0,,,0,1,1173072,35.348391512662566
1.0,1.0,25,0,7.0,3.0,0,1,,,2,2,207,31.197809719370287
1.0,2.0,401,1,2.0,,0,0,0.0,0.0,0,2,0,28.9637234770705
1.0,1.0,41,1,7.0,1.0,0,0,,,4,2,269,40.07939767282683
1.0,2.0,78,1,4.0,3.0,1,0,,,4,2,0,38.25325119780972
1.0,2.0,89,1,2.0,,1,0,,,0,1,0,34.286105407255306
,,27,1,4.0,,0,0,,,0,1,0,32.309377138945926
1.0,1.0,119,1,2.0,,0,0,,,0,1,289,33.59069130732375
1.0,2.0,87,1,4.0,,0,0,0.0,0.0,0,2,57,33.31690622861054
1.0,2.0,16,1,1.0,,0,1,,,4,2,55,36.62696783025325
1.0,1.0,13,0,7.0,,0,0,,,0,2,233,36.150581793292275
1.0,2194.0,143,1,4.0,,1,0,0.0,0.0,0,1,265,32.865160848733744
1.0,2.0,12,1,7.0,3.0,0,0,,,4,2,56,36.59958932238193
1.0,2.0,41,1,4.0,,0,0,,,0,2,0,33.74674880219028
9.0,,84,1,2.0,,3,0,,,4,1,68442,31.33196440793977
1.0,2.0,458,1,2.0,,0,0,0.0,0.0,0,1,34,32.43258042436687
1.0,1.0,32,1,7.0,8.0,0,0,,,0,2,6,37.30321697467488
1.0,2.0,20,0,7.0,1.0,0,1,,,0,2,57,55.04722792607804
1.0,2.0,5,1,7.0,,0,0,0.0,0.0,4,2,56,37.05407255304585
1.0,1.0,47,1,7.0,,1,0,,,0,2,10,99.96988364134157
1.0,1.0,2950,1,4.0,2.0,1,0,3.0,3.0,7,2,62,38.41478439425051
1.0,1.0,87,1,2.0,4.0,1,1,,,0,2,319,32.12320328542094
1.0,1047578.0,140,1,2.0,,1,0,4.0,3.0,4,2,31,40.03832991101985
1.0,2.0,789,1,1.0,2.0,2,102,4.0,4.0,0,1,56,32.095824777549616
1.0,2.0,20,1,4.0,,0,1,,,1,2,53,29.793292265571534
1.0,2.0,381,1,4.0,3.0,0,0,,,4,1,1173072,35.06091718001369
1.0,1.0,344,1,4.0,,1,0,0.0,0.0,4,2,207,33.793292265571516
1.0,1.0,72,1,2.0,4.0,1,0,4.0,4.0,4,2,0,41.70841889117043
1.0,2.0,91,1,7.0,,0,0,,,4,2,61,33.908281998631075
1.0,1.0,65,1,7.0,,1,0,0.0,0.0,4,2,0,33.25941136208077
1.0,125.0,388,1,7.0,8.0,1,0,,,0,2,800,34.18480492813142
1.0,2.0,23,1,1.0,,0,0,,,1,2,56,32.407939767282684
1.0,87.0,87,1,7.0,,0,0,0.0,0.0,0,2,31,31.874058863791923
1.0,1463.0,483,1,1.0,8.0,1,107,0.0,1.0,0,1,259,35.30184804928131
8.0,22441.0,10,0,7.0,,0,0,,,0,1,1016022,37.15811088295688
1.0,2.0,154,1,4.0,2.0,1,0,1.0,1.0,4,2,46,34.46132785763176
1.0,2.0,83,1,7.0,,1,0,,,4,1,65,36.48186173853525
1.0,2.0,69,1,7.0,,0,0,,,4,2,31,41.35797399041752
1.0,2.0,8,1,1.0,,0,0,,,0,2,31,32.7501711156742
1.0,2.0,7,0,7.0,8.0,0,0,,,5,2,0,35.30732375085558
1.0,2.0,50,1,4.0,,1,0,0.0,0.0,1,2,1173072,35.14031485284052
1.0,1.0,103,1,4.0,6.0,1,102,0.0,0.0,4,1,264,35.277207392197134
1.0,1.0,118,1,2.0,,0,0,,,4,1,151,32.98015058179329
1.0,1.0,181,1,2.0,,0,0,0.0,0.0,2,1,3102,31.085557837097877
1.0,2.0,235,1,7.0,4.0,1,0,4.0,4.0,0,2,60,32.90622861054072
1.0,78.0,892,1,4.0,4.0,1,0,,,4,1,608,34.55441478439425
1.0,2.0,35,1,4.0,3.0,1,0,0.0,0.0,4,2,1175738,34.99520876112252
50.0,1905655.0,72,1,7.0,,0,0,,,0,1,2,41.12251882272415
1.0,1.0,178,1,7.0,4.0,1,0,0.0,0.0,0,2,62,36.70910335386722
1.0,2.0,54,1,1.0,,0,0,0.0,0.0,1,2,43,37.70294318959617
1.0,2.0,16,1,4.0,3.0,1,0,4.0,1.0,4,2,1173072,42.7378507871321
1.0,1.0,473,1,7.0,,0,0,,,0,2,213,31.770020533880906
1.0,1.0,32,0,7.0,,0,0,,,2,2,253,32.99657768651608
65.0,1711731.0,72,1,7.0,3.0,1,0,,,1,2,428377,31.756331279945243
13.0,1932227.0,149,1,2.0,2.0,3,0,0.0,4.0,0,1,6,33.88364134154689
1.0,2.0,387,1,4.0,8.0,1,0,,,2,2,1173072,39.94524298425736
1.0,2.0,164,1,4.0,,1,0,4.0,4.0,0,1,66,34.82546201232033
1.0,1.0,1702,1,4.0,,1,0,0.0,0.0,4,1,301,33.445585215605746
1.0,2.0,75,1,4.0,,1,0,0.0,0.0,4,2,65,34.143737166324435
1.0,99.0,577,1,7.0,,1,0,0.0,0.0,0,1,682,33.21834360027378
1.0,2.0,628,1,7.0,,0,102,2.0,2.0,4,1,0,30.412046543463386
1.0,151.0,447,1,2.0,,0,0,,,0,1,0,32.68993839835729
1.0,2.0,106,1,7.0,,0,0,0.0,0.0,0,2,53,29.582477754962355
1.0,2.0,108,1,4.0,,1,0,0.0,0.0,4,1,59,35.79192334017796
1.0,1.0,29,1,7.0,2.0,0,0,3.0,1.0,4,2,240,45.4757015742642
1.0,2.0,11,0,7.0,8.0,0,0,,,1,2,62,35.148528405201915
1.0,2.0,617,1,7.0,1.0,0,0,1.0,1.0,4,2,1,41.83983572895278
1.0,,229,1,2.0,,1,0,,,0,2,592,33.765913757700204
1.0,2.0,34,1,2.0,,0,0,,,4,2,6,43.898699520876114
1.0,99.0,133,1,4.0,,0,0,,,4,2,669,32.375085557837096
1.0,2.0,355,1,4.0,6.0,0,1,,,0,1,63,35.81108829568789
1.0,2.0,264,1,4.0,,1,0,,,4,1,64,36.867898699520886
1.0,147.0,520,1,7.0,,1,0,,,4,1,861,35.98631074606434
1.0,2.0,260,1,4.0,,1,0,,,0,1,66,39.9917864476386
1.0,2.0,427,1,2.0,8.0,2,0,0.0,2.0,4,1,1,34.989733059548264
1.0,1.0,49,0,7.0,,0,0,,,2,2,2,77.3141683778234
1.0,102.0,432,1,2.0,,1,0,3.0,5.0,4,2,5066,32.804928131416844
1.0,1.0,33,0,7.0,,0,0,,,0,1,137,38.236824093086916
1.0,2.0,31,1,4.0,3.0,1,0,,,0,2,0,38.10266940451746
1.0,2.0,24,1,7.0,8.0,1,0,,,0,2,68,36.52292950034223
1.0,2.0,7,1,2.0,,0,0,,,4,2,1,35.761806981519506
1.0,1.0,71,1,7.0,,3,0,0.0,0.0,4,2,84,32.955509924709105
1.0,2.0,933,1,4.0,,2,0,1.0,1.0,6,2,60,31.145790554414788
1.0,2.0,205,1,7.0,,1,0,,,0,2,63,42.08898015058179
1.0,167.0,14,1,7.0,,1,1,,,0,2,935,34.39288158795345
1.0,87.0,78,1,4.0,2.0,1,0,4.0,1.0,4,2,60,42.97604380561259
1.0,2.0,145,1,1.0,8.0,1,200,3.0,0.0,1,1,1164566,37.100616016427104
1.0,2.0,69,1,1.0,3.0,1,0,,,4,2,65,32.93908281998631
1.0,2.0,363,0,1.0,4.0,3,0,1.0,1.0,0,1,68,38.751540041067756
1.0,2.0,262,1,4.0,,1,0,0.0,0.0,4,2,27,33.894592744695416
1.0,2.0,9,1,7.0,,0,0,,,0,2,53,35.80561259411362
,,32,1,4.0,,1,0,,,0,2,1173072,38.113620807665974
1.0,2.0,36,1,1.0,6.0,0,0,0.0,0.0,1,2,48,30.275154004106774
1.0,,289,1,2.0,3.0,0,0,4.0,4.0,4,2,359,31.290896646132783
1.0,104.0,725,1,4.0,,2,0,0.0,2.0,7,1,696,37.733059548254616
1.0,2.0,26,1,2.0,,0,0,,,4,2,1,39.92881587953457
1.0,2.0,74,1,4.0,8.0,0,0,,,2,1,57,46.40383299110199
1.0,2.0,452,1,2.0,4.0,1,0,0.0,3.0,4,1,31,39.868583162217654
1.0,2.0,850,1,4.0,4.0,1,0,0.0,0.0,4,2,69,34.403832991101986
1.0,2.0,63,1,7.0,,0,0,,,7,2,1,31.55920602327173
1.0,22.0,102,1,1.0,8.0,1,0,,,0,1,364,35.63860369609856
1.0,1.0,92,1,2.0,6.0,0,0,,,0,2,297,31.679671457905545
1.0,2.0,686,1,4.0,,0,0,0.0,0.0,4,2,0,31.504449007529093
1.0,2.0,16,0,7.0,,0,0,,,0,2,61,34.30800821355236
1.0,274.0,227,1,4.0,3.0,1,0,0.0,0.0,7,1,69,36.772073921971256
1.0,2.0,3,1,7.0,3.0,0,1,,,4,2,82,38.49144421629021
1.0,2.0,245,1,4.0,,1,0,,,4,1,56,31.164955509924713
1.0,354.0,279,1,7.0,,2,0,2.0,2.0,0,2,60712,36.8870636550308
1.0,2.0,2952,1,7.0,2.0,1,0,5.0,2.0,4,2,53,64.55578370978782
1.0,1.0,142,1,1.0,,0,0,0.0,0.0,0,1,0,35.31279945242984
1.0,33.0,408,1,7.0,,1,102,,,4,1,402,39.3511293634497
1.0,2.0,46,1,7.0,,0,0,,,0,2,1,38.70499657768652
